coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sun Nov 01 04:00:58 +0000 2020,virus ebola coronavirus religion persecution,,https://buff.ly/3aCIx9s,0,1322750454074236929,,,,en,,false,0,,,"<a href=""http://revealhousepress.com"" rel=""nofollow"">Reveal House Press</a>","As the world spirals toward chaos, Amy Cooper fights to stop the evolution of a deadly virus. When her beliefs disagree with the Administration’s agenda, she is put on trial. #virus #ebola #coronavirus #religion #persecution Midnight Hour: https://t.co/DIojcTgmor",https://twitter.com/Reveal_House/status/1322750454074236929,Sat Aug 20 14:24:09 +0000 2016,Reveal_House,false,"The Trespass follows the novel Trading Lives, bringing Joe Rampone and Jamie Kelly together again as the pair up to unravel another mystery years in the making.",23521,3630,107,154,"Boise, ID",Reveal House Press,Reveal_House,124568,,http://www.ericstoffle.com,false
,Sun Nov 01 04:01:00 +0000 2020,Covid19,,https://news.un.org/en/audio/2020/10/1076482,61,1322750461712191489,,,,en,,false,20,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","In an interview with 🎙️ @FAO ’s Charlotta Lomas, the @UN agency’s Beth Bechdol, explains the importance of a global response to the #Covid19 pandemic. 

🎧  ⤵️
https://t.co/mLaC3ent7N",https://twitter.com/UN_News_Centre/status/1322750461712191489,Tue Jan 12 21:25:52 +0000 2010,UN_News_Centre,false,"Official twitter account of United Nations News, the UN's multimedia news service.  https://t.co/MN0rkB0np4  https://t.co/RR2xXJKwCu",1011,504471,1184,4616,"Manhattan, NY",UN News,UN_News_Centre,37365,,http://www.un.org/news/,true
,Sun Nov 01 04:00:42 +0000 2020,,,https://scamsbreaking.com/news/live-updates-trump-to-hold-first-in-person-white-house-event-since-coronavirus-diagnosis,0,1322750387628199937,,,,en,,false,0,,,,Live updates: Trump to hold first in-person White House event since coronavirus diagnosis.https://t.co/fBlWuQgCav,https://twitter.com/BreakingScams/status/1322750387628199937,Fri Sep 04 15:14:07 +0000 2020,BreakingScams,false,https://t.co/ULvk9FFoIz is an online investigative newsportal.  Explore us for exclusive and Sensational scams breaking News.,0,486,37,0,,SCAMS BREAKING,BreakingScams,1609,,http://www.scamsbreaking.com,false
,Sun Nov 01 04:00:44 +0000 2020,Covid19 COVID19 Odisha CoronavirusPandemic COVID19India coronavirus IndiaFightsCorona StayHome StaySafe,https://twitter.com/pihole_fosser/status/1322750396192956422/photo/1,,0,1322750396192956422,,,,en,,false,0,,,"<a href=""https://pihole.in"" rel=""nofollow"">fosserjo_pihole</a>","#Covid19 bot 
#COVID19 last 5 days stats #Odisha
Confirmed Cases trend
27-Oct - 2010
28-Oct - 2015
29-Oct - 1908
30-Oct - 1800
31-Oct - 1911
#CoronavirusPandemic #COVID19India #coronavirus #IndiaFightsCorona #StayHome #StaySafe https://t.co/7TCNeylZzq",https://twitter.com/pihole_fosser/status/1322750396192956422,Tue May 17 12:53:37 +0000 2016,pihole_fosser,false,"Raspberry Pi bot, Covid 19 India Bot",5,0,5,1,,Fosserjo Pihole,pihole_fosser,27301,,,false
,Sun Nov 01 04:01:09 +0000 2020,Coronavirus COVIDー19 Coronavirusourtbreak TheWiderWiserView,https://twitter.com/Clin_Owl_Resp/status/1322750498957570048/photo/1,http://zpr.io/HC64h,0,1322750498957570048,,,,en,,false,0,,,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Quarantine an effective mode for control of the spread of COVID19? A review.  https://t.co/7h3LvTLL5q 

#Coronavirus #COVIDー19 #Coronavirusourtbreak #TheWiderWiserView https://t.co/NxC2RcAx6l",https://twitter.com/Clin_Owl_Resp/status/1322750498957570048,Mon Feb 17 15:51:27 +0000 2020,Clin_Owl_Resp,false,Organising the latest respiratory content in a single view. Helping healthcare professionals keep up to date. #TheWiderWiserView,7,179,857,0,,ClinOwl Respiratory,Clin_Owl_Resp,19546,,https://clinowl.com/the-latest-respiratory-articles/,false
,Sun Nov 01 04:00:43 +0000 2020,,,https://twitter.com/GongGasGirl/status/1322742437937209345,1,1322750392753561601,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",And still @GladysB refuses to be seen wearing a mask https://t.co/VQnDkz83qO,https://twitter.com/patientsafe3/status/1322750392753561601,Sat Jan 23 02:54:35 +0000 2016,patientsafe3,false,together we’ll create the best environment for patient care,45797,9143,3084,167,,Rob Hackett,patientsafe3,84399,,http://psnetwork.org,false
,Sun Nov 01 04:00:35 +0000 2020,KASU SundayThoughts COVID19 coronavirus Educati,,http://www.topics.com.ng,0,1322750358301503490,,,,en,,false,0,,,"<a href=""https://projectng.com"" rel=""nofollow"">Projecttopics</a>","KASU PROJECT TOPICS AND MATERIALS
Get Complete Project Chapter 1-5 at https://t.co/ZRzox0bsRz
#KASU #SundayThoughts #COVID19 #coronavirus #Educati",https://twitter.com/topicsng/status/1322750358301503490,Thu Feb 21 08:23:58 +0000 2019,topicsng,false,"Get Free Project topics and Materials in Nigeria. Our Materials are approved and well researched for final year students, under graduates and Postgraduates",11,67,45,0,Nigeria,Project topics and Research Materials,topicsng,47904,,https://topics.com.ng,false
,Sun Nov 01 04:01:05 +0000 2020,NewYork COVID19 travel tourism,https://twitter.com/TravelEsquire/status/1322750481991610375/photo/1,https://bit.ly/2HSddeh,3,1322750481991610375,,,,en,,false,2,,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","🛑 New York State ENDS travel advisory list, shifts to new testing policy 

...there will no longer be a quarantine list or state metrics. Instead those traveling to #NewYork must take a #COVID19 test before traveling and after arriving.

https://t.co/dHtH4QIu6d #travel #tourism https://t.co/JOpjzLPknT",https://twitter.com/TravelEsquire/status/1322750481991610375,Sun Jan 29 21:00:10 +0000 2012,TravelEsquire,false,TIME man of action @GlenGilmore Luxury Travel 🌍 @rmountaineer🚞 Amb https://t.co/PyNJwHpmOa https://t.co/onqXeE2Ws5 #NASASocial Alum 🌗 Travel ✈️🛳,1176,107705,38347,1944,GlenGilmore@GlenGilmore.com,TRAVEL Esquire 😷🥂✈️,TravelEsquire,27072,,http://TravelEsquire.com,false
,Sun Nov 01 04:01:05 +0000 2020,SMUInsights,,https://accntu.re/3kJEFcs,2,1322750481849065472,,,,en,,false,0,,,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","Doing an internship remotely because of Covid-19 might not sound ideal, but SMU undergraduate Cheng Leng has nevertheless managed to pick up a bunch of invaluable lessons during her stint with Accenture! What exactly did she learn? #SMUInsights https://t.co/P3bYgPeMSo",https://twitter.com/sgSMU/status/1322750481849065472,Thu Nov 11 07:04:58 +0000 2010,sgSMU,false,"SMU is a premier university in Asia, globally recognised for its world-class research and distinguished teaching. ⚠️https://t.co/Zt8Rdyufwl |  💬 #sgSMU",1099,10145,142,164,Singapore,Singapore Management University,sgSMU,6559,,https://smu.sg/tw20,true
,Sun Nov 01 04:01:08 +0000 2020,crpulse,,https://www.crescentrating.com/reports/impact-of-covid-19-on-mosques-masaajid.html,0,1322750497036607488,,,,en,,false,0,,,"<a href=""https://app.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","This CrescentRating Pulse Report takes a snapshot of how mosques from over 60 destinations have responded to the COVID-19 pandemic. More about it on our report 👇🏻 #crpulse

🖱 https://t.co/LdCyVCFQaj",https://twitter.com/Crescentrating/status/1322750497036607488,Fri Sep 25 02:15:43 +0000 2009,Crescentrating,false,"World’s leading authority on Halal travel. Our vision is to lead, innovate, drive growth through practical & deliverable solutions.",906,4777,689,89,Singapore,Crescent Rating,Crescentrating,15435,,https://www.crescentrating.com,false
,Sun Nov 01 04:00:53 +0000 2020,,,https://www.reuters.com/article/us-health-coronavirus-air-france-klm/netherlands-puts-klm-bailout-on-hold-after-pilots-reject-wage-freeze-idUSKBN27G0HM,0,1322750431630512128,,,,en,,false,0,,,"<a href=""https://www.zaqs.org/business/"" rel=""nofollow"">ZAQS Business</a>",Netherlands puts KLM bailout on hold after pilots reject wage freeze https://t.co/wt8y7psLW3,https://twitter.com/ZAQSBusiness/status/1322750431630512128,Sun Feb 11 16:31:14 +0000 2018,ZAQSBusiness,false,Tweeting the latest business news from https://t.co/xndZ4csxPb,77,887,799,1,"Boston, MA",Business News,ZAQSBusiness,46525,,https://www.zaqs.org/business,false
,Sun Nov 01 04:00:43 +0000 2020,,,,38,1322750390304165888,MysterySolvent,1322747860438421500,1094713876132872200,en,,,2,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@MysterySolvent Same response as last time.
New COVID19 statistics.
Infected, recovery with long term side complications, hospitalized, and deaths.",https://twitter.com/calmb4storm0/status/1322750390304165888,Fri Aug 30 00:31:03 +0000 2019,calmb4storm0,false,"No Party affiliation #Resist #ONEV1 Z27
Navy Vet, MSHS, BSCJ, Humanitarian Stand with Kurdistan Freelance Photographer
Integrity, humbleness, empathy & truth.",23310,7348,7478,8,Minnesota,Mike,calmb4storm0,8426,,,false
,Sun Nov 01 04:00:55 +0000 2020,covid19 bced bcpoli,https://twitter.com/LizaYuzda/status/1322750442640568320/photo/1,,3,1322750442640568320,,,,en,,false,2,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BC #covid19 school exposure notices at Oct 31st.
As few as there have been in total for a while.
Many ended @Fraserhealth as just 2 added on.
Just one school (indep) active on north short in @VCHhealthcare  
#bced #bcpoli @NEWS1130 https://t.co/rHMrPiL0cc",https://twitter.com/LizaYuzda/status/1322750442640568320,Wed Jun 01 15:21:53 +0000 2011,LizaYuzda,false,"Legislative reporter for @NEWS1130 in Victoria, BC. and award losing - and now award winning team member - 
 journalist. liza.yuzda@rci.rogers.com",7025,9516,2263,177,"Victoria, BC",LizaYuzda,LizaYuzda,36447,,http://www.news1130.com,false
,Sun Nov 01 04:01:15 +0000 2020,,,https://twitter.com/DrEricDing/status/1322564349685366785,0,1322750524291051520,realDonaldTrump,,25073877,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@realDonaldTrump is a lying murdering pos https://t.co/wcv5HHXcWQ,https://twitter.com/HennigerRanee/status/1322750524291051520,Tue Apr 02 18:26:15 +0000 2019,HennigerRanee,true,"Mother, wife, friend. Trump and the Republicans need to go.",108934,434,637,0,,Ranee,HennigerRanee,56272,,,false
,Sun Nov 01 04:00:35 +0000 2020,,https://twitter.com/msnorthcott/status/1322750359404601345/photo/1,https://twitter.com/ColleenHuberNMD/status/1322675344629919744,42,1322750359404601345,,,,en,,false,32,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Communist News Network (CNN) NYT, CBC, LA Times spread fake news on CV-19 in US. In April they used pics of overwhelmed Manahattan hospitals which were of Lombardy, N Italy, &amp; a mass burial site of ‘Covid-19 victims’ which is a 30 yr old burial site for NYC homeless. https://t.co/epJ49ySXoZ https://t.co/B888CfDKkn",https://twitter.com/msnorthcott/status/1322750359404601345,Tue Apr 08 22:09:36 +0000 2014,msnorthcott,false,"Visiting Professor, Universitas Gadjah Mada, Indonesia. Author: Ecology, Place & the Sacred Bloomsbury 2015; Movie ‘V for Vendetta’ (2005) IS U.K. 2021.",4382,1478,1430,31,Southeast Asia,Professor Michael Northcott,msnorthcott,5365,,https://ugm.academia.edu/MichaelNorthcott,false
,Sun Nov 01 04:01:11 +0000 2020,,,https://www.cnn.com/2020/10/27/politics/white-house-ending-covid-19-pandemic-accomplishment-record-cases-spike/index.html,0,1322750509850238977,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Well his supporters are dumb enough to believe it so why not.  Idiots!!  ⁦@realDonaldTrump⁩ White House lists ending Covid-19 pandemic as an accomplishment despite cases spiking to record levels
https://t.co/Dt1PhksdC1",https://twitter.com/Travis51970348/status/1322750509850238977,Sun Sep 29 21:41:43 +0000 2019,Travis51970348,true,,2751,7,199,0,,Travis,Travis51970348,2494,,,false
,Sun Nov 01 04:00:34 +0000 2020,coronavirus,,http://dawn.com/live-blog/,16,1322750353901801472,,,,en,,false,3,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","UK PM puts country under lockdown as cases cross 1 million 

Follow our updates on #coronavirus here: https://t.co/vY4fVgAjuk",https://twitter.com/dawn_com/status/1322750353901801472,Tue Feb 08 05:41:47 +0000 2011,dawn_com,false,"This is http://t.co/vAYXvvKr's live Twitter feed, your window to latest news, analysis and features from Pakistan, South Asia and the world.",8,1056367,333,2167,Pakistan,Dawn.com,dawn_com,204273,,http://www.dawn.com,true
,Sun Nov 01 04:01:17 +0000 2020,Coronavirus,,,0,1322750532658909187,,,,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","So that doesnt mean #Coronavirus is ""made up"". None of that bollocks. But it does mean its politically shaped in its management. Too fucking right.",https://twitter.com/AlresfordBear/status/1322750532658909187,Wed Mar 31 21:51:16 +0000 2010,AlresfordBear,false,,27259,14,24,99,,Alresford Bear and the Town Mill Teddy Posse,AlresfordBear,431791,,,false
,Sun Nov 01 04:01:03 +0000 2020,WakeUp Lockstep Masks lockdown coronavirus COVID19,,https://twitter.com/RealCarlVernon/status/1322622024532086787,11,1322750476560015361,,,,en,,false,5,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ARE YOU ALL GETTING IT YET?

#WakeUp

WE ARE ALL BEING LIED TO
THEY ARE LAUGHING AT US
AT HOW EASY WE ARE TO CONTROL

LET GO OF FEAR - THAT IS ALL THAT IS KEEPING THIS LIE GOING
RESEARCH #Lockstep NOW-This is NOT about a VIRUS

#Masks #lockdown  #coronavirus #COVID19 

THIS👇 https://t.co/mirKdAKuL4",https://twitter.com/SlimSugar/status/1322750476560015361,Sun Dec 06 23:16:15 +0000 2015,SlimSugar,false,"🎸⚔🐈🎨👻⚡❤⚡ 🏏📚👽🏴󠁧󠁢󠁥🇬🇧🇩🇪 Critical Thinking cat loving blonde lass - QUESTION EVERYTHING ⚔RTEH
#WakeUp #Truth #FREEDOM #RiseLikeLions Anti-#Marxist",63101,4020,4949,62,"South West, England",Slim and Sugar,SlimSugar,55883,,,false
,Sun Nov 01 04:00:47 +0000 2020,,,https://twitter.com/PhillyInquirer/status/1322502837088210944,5,1322750406301134848,,,,en,,false,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Voting for @TheBepsiBoys to win @BuzzTankPod https://t.co/Z7feLJFFQH,https://twitter.com/MeGustoCarne/status/1322750406301134848,Mon Apr 23 04:42:07 +0000 2018,MeGustoCarne,false,Influencer Lifestyle Brand CEO Carne & Carne INC. LTD. LLC. LLP. DLC. WMD. PS3. my name is spelled wrong,31156,330,516,2,"Los Angeles, CA",MeGustoPavo🦃🍗,MeGustoCarne,19463,,,false
,Sun Nov 01 04:00:56 +0000 2020,,,https://twitter.com/ianmSC/status/1322641387108458496,0,1322750444662304768,,,,en,,false,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Brilliant!!! https://t.co/98JQRvc36r,https://twitter.com/nderi_j/status/1322750444662304768,Tue May 25 15:19:39 +0000 2010,nderi_j,false,"Juventus+Austrian Economics+Libertarian+Muse with me :-)

Please don't quote me 😯",104126,13855,2690,194,Kenya,"Nderi, J",nderi_j,238446,,,false
,Sun Nov 01 04:00:53 +0000 2020,,,https://twitter.com/EddyJokovich/status/1322745479600332800,0,1322750434985963520,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yes, well done, Daniel Andrews!! https://t.co/aED9zrfVAz",https://twitter.com/EarnmalleMax/status/1322750434985963520,Wed Jan 08 23:12:15 +0000 2014,EarnmalleMax,false,Sometimes known on my other account as “Sir Max of the Well”,14109,255,463,3,,Max Richardson,EarnmalleMax,24030,,,false
,Sun Nov 01 04:00:46 +0000 2020,,,https://flip.it/fkGvA2,0,1322750403872727042,realDonaldTrump,,25073877,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@realDonaldTrump @ProjectLincoln 
Madness!!
Campaign rallies led to more than 30,000 coronavirus cases, Stanford researchers say

https://t.co/lbMLfASYXe",https://twitter.com/MDLaden/status/1322750403872727042,Fri May 08 12:09:15 +0000 2009,MDLaden,false,Recognized Expert in Customs Compliance and Supply Chain Strategy and Security,189,96,37,2,"Destin, FL",Michael,MDLaden,724,,,false
,Sun Nov 01 04:01:10 +0000 2020,gofundme covid dream risemoney vote,,http://gf.me/u/y5yava,0,1322750504145924096,,,,en,,false,0,,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Covid-19 Gave Me Another Reason To Pursue My Dream More Than Ever! Learn More 👉🏻  https://t.co/TtzTuPyKIN #gofundme #covid #dream #risemoney #vote,https://twitter.com/AdsRumon/status/1322750504145924096,Thu Dec 19 22:42:46 +0000 2019,AdsRumon,true,,0,2,0,0,,RumonAds,AdsRumon,52,,,false
,Sun Nov 01 04:00:58 +0000 2020,HOMEOFPOSSIBILITIES BELIEVEYOURPOSSIBILITIES,https://twitter.com/FANTASTICRADIOO/status/1322750455936679937/photo/1,http://WWW.FANTASTICRADIO.CO.UK/LISTENLIVE http://GOV.UK/CORONAVIRUS https://music.apple.com/us/album/let-you-win/1442882639?i=1442882960&uo=4?mt=8&uo=4&at=028472,0,1322750455936679937,,,,en,,false,0,,,"<a href=""http://www.fantasticradio.co.uk"" rel=""nofollow""> Fantastic Radioo</a>","ON AIR: Let You Win by @MacyGraysLife / We Entertain. Empower. Educate . Talk to us on 0208 090 2121 HELLO@FANTASTICRADIO.CO.UK https://t.co/D9IgF9xxVN #HOMEOFPOSSIBILITIES #BELIEVEYOURPOSSIBILITIES https://t.co/bE4hgti6fx 
 Buy song https://t.co/uah6zhNtHW https://t.co/tbV9ixmNwQ",https://twitter.com/FANTASTICRADIOO/status/1322750455936679937,Wed Nov 28 13:46:25 +0000 2012,FANTASTICRADIOO,false,"FANTASTICRADIOUK 24hr EDUTAINMENT
radio serving YOU a cocktail of SOUL & WORLDMUSIC on
 SMARTSPEAKER,
FANTASTICRADIOUKapp
ROKU TV
TUNEIN/FANTASTICRADIOUK",28617,5818,7724,1427,Harrow Wealdstone NW LONDON,FANTASTICRADIOUK home of possibilities,FANTASTICRADIOO,676002,,http://FANTASTICRADIO.CO.UK,false
,Sun Nov 01 04:00:55 +0000 2020,,,https://twitter.com/realnews44/status/1279167331525177351?s=21 https://twitter.com/RealNews44/status/1279167331525177351,0,1322750441550041089,RepsForBiden,1322746297053491200,1221462414744596500,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@RepsForBiden Fact Check for you liberals 

Our President was right again 
https://t.co/ETt7kA6Nne https://t.co/KQl7U7Yq4P",https://twitter.com/RealNews44/status/1322750441550041089,Tue Apr 14 20:37:15 +0000 2020,RealNews44,false,,1056,46,19,1,,Real News,RealNews44,8053,,,false
,Sun Nov 01 04:00:32 +0000 2020,TrumpIsAMurderer,,https://www.facebook.com/watch/?v=787228678714923,0,1322750344439291904,realDonaldTrump,1322609833405763600,25073877,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@realDonaldTrump #TrumpIsAMurderer along with maskless ralley followers 
Stanford study estimates 18 Trump rallies resulted  over 30,000 COVID-19 cases
Sharon Stone on Covid
https://t.co/1J5kt6PIYw",https://twitter.com/Livesmatter911/status/1322750344439291904,Sun Jun 14 17:41:45 +0000 2020,Livesmatter911,false,"C  Who's FOLLOWING U on Here, LOTS of tRUMPTERS 
""Say What U Mean, Mean What U Say. ""  If U Talk the Talk, then you better Walk the Walk. Get R Done .",710,28,109,5,California,LivesMatter,Livesmatter911,2950,,https://livesmatters2020.wixsite.com/trumproast,false
,Sun Nov 01 04:00:39 +0000 2020,TrumpIsAMurderer,,https://www.facebook.com/watch/?v=787228678714923,0,1322750375334760450,realDonaldTrump,1322608756421787600,25073877,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@realDonaldTrump #TrumpIsAMurderer along with maskless ralley followers 
Stanford study estimates 18 Trump rallies resulted  over 30,000 COVID-19 cases
Sharon Stone on Covid
https://t.co/1J5kt77kn6",https://twitter.com/Livesmatter911/status/1322750375334760450,Sun Jun 14 17:41:45 +0000 2020,Livesmatter911,false,"C  Who's FOLLOWING U on Here, LOTS of tRUMPTERS 
""Say What U Mean, Mean What U Say. ""  If U Talk the Talk, then you better Walk the Walk. Get R Done .",710,28,109,5,California,LivesMatter,Livesmatter911,2950,,https://livesmatters2020.wixsite.com/trumproast,false
,Sun Nov 01 04:00:47 +0000 2020,,,https://twitter.com/voxdotcom/status/1322569075017527296,0,1322750408633311232,,,,en,,false,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",A mickey mouse study by Stanford nobody smearing the President. Boo! Covid19 on ya https://t.co/4GtEFHJceV,https://twitter.com/catsune/status/1322750408633311232,Fri May 01 01:07:31 +0000 2009,catsune,false,"Christian, American, Exdem, Defender of People. NO DM’S I don’t answer DM’s. #TRUMP2020 #KAG",4972,5703,6068,194, USA,Cat,catsune,125892,,,false
,Sun Nov 01 04:00:58 +0000 2020,covid19 bcpoli bced,https://twitter.com/LizaYuzda/status/1322750455663882240/photo/1,,1,1322750455663882240,LizaYuzda,1322750448126685200,309119004,en,,false,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Past BC school #covid19 exposure notices at Oct 31 
rest of @Fraserhealth &amp; all other health authorities
Tweet 2/2
#bcpoli #bced @news1130 https://t.co/5tAbt6hYqB",https://twitter.com/LizaYuzda/status/1322750455663882240,Wed Jun 01 15:21:53 +0000 2011,LizaYuzda,false,"Legislative reporter for @NEWS1130 in Victoria, BC. and award losing - and now award winning team member - 
 journalist. liza.yuzda@rci.rogers.com",7025,9516,2263,177,"Victoria, BC",LizaYuzda,LizaYuzda,36447,,http://www.news1130.com,false
,Sun Nov 01 04:01:16 +0000 2020,,,https://twitter.com/thehill/status/1322723290713104386,0,1322750530280706048,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Just read the headline 👇👇 https://t.co/3q7m5Slozt,https://twitter.com/DrThad3/status/1322750530280706048,Sun Oct 04 21:41:18 +0000 2015,DrThad3,false,"Owner/GM at @CrystalCityWine, Historian (#histsci), Gardener, Cook, Husband, & Father #wine #vacider #craftbeer #whisky (Opinions mine!)",19005,380,1155,67,"Virginia, USA",Thad,DrThad3,8747,,http://www.rtp3.com,false
,Sun Nov 01 04:00:35 +0000 2020,,,http://go.witf.org/iDVd30rhWSy,0,1322750355877306368,,,,en,,false,0,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","In Reading, Trump repeats evidence-free claims about voting and COVID-19 to throng of supporters | WITF https://t.co/XSBtfFBoWA",https://twitter.com/witfnews/status/1322750355877306368,Tue May 27 00:46:57 +0000 2008,witfnews,false,"WITF is an award-winning public media news team reaching over 17 counties in Central PA. Find us at 89.5 & 93.3.
Follow @witf for programming & event info.",5153,21872,573,563,Central Pennsylvania,WITF news,witfnews,166030,,http://witf.org,true
,Sun Nov 01 04:00:52 +0000 2020,,,https://freebeacon.com/coronavirus/clergy-slam-newsom-for-targeting-churches-as-dodgers-fans-run-wild/,0,1322750431056068609,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Clergy Slam Newsom for Targeting Churches as Dodgers Fans Run Wild - Washington Free Beacon https://t.co/ItaEUFDTH4,https://twitter.com/Art53834141/status/1322750431056068609,Sat Jun 01 12:34:48 +0000 2019,Art53834141,false,🇺🇸✝️🇮🇱🙏🏽✝️🇺🇸 #Child Of GOD #WWG1WGA #FACTIONLESS        Child of 60s subculture poverty.... BASTARD,7942,284,428,1,"Shavano Park, TX",Art🇺🇸🇺🇸🇺🇸🇮🇱🇺🇸🇮🇱🇺🇸🙏🏽🙏🏾🙏🏿,Art53834141,26293,,,false
,Sun Nov 01 04:00:37 +0000 2020,,,https://twitter.com/GMA/status/1322749958374608898,0,1322750366694494208,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",You are eagles! https://t.co/oEBKWrdrU6,https://twitter.com/party_eagle/status/1322750366694494208,Wed Jan 02 18:53:03 +0000 2013,party_eagle,false,"Good American citizens. People say I am too serious. I'm here to prove I love a good party, a tea party - LOL!",15225,614,1020,7,"Home, American home. ",Sam The Party Eagle,party_eagle,14251,,http://muppet.wikia.com/wiki/Sam_the_Eagle,false
,Sun Nov 01 04:00:35 +0000 2020,,,https://www.washingtonpost.com/elections/2020/10/31/trump-biden-live-updates/#link-QMVN6Y4KOZCZPCB245HD7SIKMA,6,1322750359840980993,Pixelade,1322656813221896200,583095962,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Pixelade A new study from Stanford University estimates that 18 of Trump's recent large-scale campaign rallies ultimately resulted in 30,000 confirmed cases of the coronavirus and probably led to more than 700 deaths among attendees and others infected by them. https://t.co/MlIQ1n0S1C",https://twitter.com/shelbys35928467/status/1322750359840980993,Sun Aug 23 03:27:03 +0000 2020,shelbys35928467,false,Sims 4 Addict,162,0,36,0,,shelbysims,shelbys35928467,8,,,false
,Sun Nov 01 04:01:17 +0000 2020,,,,0,1322750535594876933,Pokemon,1322734804194963500,96879107,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Pokemon Me when covid-19 hit,https://twitter.com/L8Will/status/1322750535594876933,Sat Aug 29 20:41:20 +0000 2020,L8Will,false,when I was 9 years old I ran my bicycle into a parked car. when I was 23 I drove my project car into another car while waving at an identical car to mine.,91,7,65,0,,Will-L8,L8Will,54,,,false
,Sun Nov 01 04:00:43 +0000 2020,,,https://twitter.com/CNNIndonesia/status/1322706232747073536,0,1322750391289704449,,,,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I don't believe you kek...😆😆😆 @Pak_JK https://t.co/5PjAkSCqc8,https://twitter.com/MadePuja16/status/1322750391289704449,Fri Jun 07 13:45:24 +0000 2019,MadePuja16,false,NO DRAMA,7644,12,193,0,,Made Puja,MadePuja16,3580,,,false
